year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2016,G,Retail Trade,f_50-99,Operating profit before tax,232,DOLLARS(millions)
2016,G,Retail Trade,g_100-199,Operating profit before tax,269,DOLLARS(millions)
2016,G,Retail Trade,h_200+,Operating profit before tax,1111,DOLLARS(millions)
2016,H,Accommodation and Food Services,b_1-5,Operating profit before tax,68,DOLLARS(millions)
2016,H,Accommodation and Food Services,c_6-9,Operating profit before tax,34,DOLLARS(millions)
2016,H,Accommodation and Food Services,d_10-19,Operating profit before tax,61,DOLLARS(millions)
2016,H,Accommodation and Food Services,e_20-49,Operating profit before tax,138,DOLLARS(millions)
2016,H,Accommodation and Food Services,f_50-99,Operating profit before tax,119,DOLLARS(millions)
2016,H,Accommodation and Food Services,g_100-199,Operating profit before tax,162,DOLLARS(millions)
2016,H,Accommodation and Food Services,h_200+,Operating profit before tax,179,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",a_0,Operating profit before tax,299,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",b_1-5,Operating profit before tax,62,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",c_6-9,Operating profit before tax,111,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,142,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,130,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,211,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,189,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",h_200+,Operating profit before tax,1272,DOLLARS(millions)
2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,2416,DOLLARS(millions)
2016,J,Information Media and Telecommunications,a_0,Operating profit before tax,116,DOLLARS(millions)
2016,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,45,DOLLARS(millions)
2016,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,21,DOLLARS(millions)
2016,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,74,DOLLARS(millions)
2016,J,Information Media and Telecommunications,e_20-49,Operating profit before tax,38,DOLLARS(millions)
2016,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,6,DOLLARS(millions)
2016,J,Information Media and Telecommunications,g_100-199,Operating profit before tax,29,DOLLARS(millions)
2016,J,Information Media and Telecommunications,h_200+,Operating profit before tax,824,DOLLARS(millions)
2016,J,Information Media and Telecommunications,i_Industry_Total,Operating profit before tax,1154,DOLLARS(millions)
2016,K,Financial and Insurance Services,a_0,Operating profit before tax,12085,DOLLARS(millions)
2016,K,Financial and Insurance Services,b_1-5,Operating profit before tax,1319,DOLLARS(millions)
2016,K,Financial and Insurance Services,c_6-9,Operating profit before tax,266,DOLLARS(millions)
2016,K,Financial and Insurance Services,d_10-19,Operating profit before tax,180,DOLLARS(millions)
2016,K,Financial and Insurance Services,e_20-49,Operating profit before tax,214,DOLLARS(millions)
2016,K,Financial and Insurance Services,f_50-99,Operating profit before tax,276,DOLLARS(millions)
2016,K,Financial and Insurance Services,g_100-199,Operating profit before tax,-2,DOLLARS(millions)
2016,K,Financial and Insurance Services,h_200+,Operating profit before tax,7490,DOLLARS(millions)
2016,K,Financial and Insurance Services,i_Industry_Total,Operating profit before tax,21828,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",a_0,Operating profit before tax,6369,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",b_1-5,Operating profit before tax,577,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",c_6-9,Operating profit before tax,93,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",d_10-19,Operating profit before tax,180,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",e_20-49,Operating profit before tax,101,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",f_50-99,Operating profit before tax,78,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",g_100-199,Operating profit before tax,298,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",h_200+,Operating profit before tax,96,DOLLARS(millions)
2016,L,"Rental, Hiring and Real Estate Services",i_Industry_Total,Operating profit before tax,7791,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",a_0,Operating profit before tax,1808,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",b_1-5,Operating profit before tax,718,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",c_6-9,Operating profit before tax,265,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",d_10-19,Operating profit before tax,435,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",e_20-49,Operating profit before tax,1089,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",f_50-99,Operating profit before tax,193,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",g_100-199,Operating profit before tax,285,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",h_200+,Operating profit before tax,497,DOLLARS(millions)
2016,M,"Professional, Scientific and Technical Services",i_Industry_Total,Operating profit before tax,5291,DOLLARS(millions)
2016,N,Administrative and Support Services,a_0,Operating profit before tax,212,DOLLARS(millions)
2016,N,Administrative and Support Services,b_1-5,Operating profit before tax,157,DOLLARS(millions)
2016,N,Administrative and Support Services,c_6-9,Operating profit before tax,31,DOLLARS(millions)
2016,N,Administrative and Support Services,d_10-19,Operating profit before tax,111,DOLLARS(millions)
2016,N,Administrative and Support Services,e_20-49,Operating profit before tax,106,DOLLARS(millions)
2016,N,Administrative and Support Services,f_50-99,Operating profit before tax,82,DOLLARS(millions)
2016,N,Administrative and Support Services,g_100-199,Operating profit before tax,44,DOLLARS(millions)
2016,N,Administrative and Support Services,h_200+,Operating profit before tax,179,DOLLARS(millions)
2016,N,Administrative and Support Services,i_Industry_Total,Operating profit before tax,922,DOLLARS(millions)
2016,O,Public Administration and Safety,a_0,Operating profit before tax,16,DOLLARS(millions)
2016,O,Public Administration and Safety,b_1-5,Operating profit before tax,7,DOLLARS(millions)
2016,O,Public Administration and Safety,c_6-9,Operating profit before tax,5,DOLLARS(millions)
2016,O,Public Administration and Safety,e_20-49,Operating profit before tax,9,DOLLARS(millions)
2016,O,Public Administration and Safety,f_50-99,Operating profit before tax,-1,DOLLARS(millions)
2016,O,Public Administration and Safety,g_100-199,Operating profit before tax,3,DOLLARS(millions)
2016,O,Public Administration and Safety,h_200+,Operating profit before tax,23,DOLLARS(millions)
2016,P,Education and Training,a_0,Operating profit before tax,86,DOLLARS(millions)
2016,P,Education and Training,b_1-5,Operating profit before tax,43,DOLLARS(millions)
2016,P,Education and Training,c_6-9,Operating profit before tax,12,DOLLARS(millions)
2016,P,Education and Training,d_10-19,Operating profit before tax,32,DOLLARS(millions)
2016,P,Education and Training,e_20-49,Operating profit before tax,64,DOLLARS(millions)
2016,P,Education and Training,f_50-99,Operating profit before tax,50,DOLLARS(millions)
2016,P,Education and Training,g_100-199,Operating profit before tax,42,DOLLARS(millions)
2016,P,Education and Training,h_200+,Operating profit before tax,65,DOLLARS(millions)
2016,P,Education and Training,i_Industry_Total,Operating profit before tax,394,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,a_0,Operating profit before tax,605,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,b_1-5,Operating profit before tax,386,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,122,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,d_10-19,Operating profit before tax,83,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,e_20-49,Operating profit before tax,182,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,f_50-99,Operating profit before tax,21,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,g_100-199,Operating profit before tax,202,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,h_200+,Operating profit before tax,307,DOLLARS(millions)
2016,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,1908,DOLLARS(millions)
2016,R,Arts and Recreation Services,a_0,Operating profit before tax,146,DOLLARS(millions)
2016,R,Arts and Recreation Services,b_1-5,Operating profit before tax,63,DOLLARS(millions)
2016,R,Arts and Recreation Services,d_10-19,Operating profit before tax,21,DOLLARS(millions)
2016,R,Arts and Recreation Services,e_20-49,Operating profit before tax,72,DOLLARS(millions)
2016,R,Arts and Recreation Services,f_50-99,Operating profit before tax,15,DOLLARS(millions)
2016,R,Arts and Recreation Services,h_200+,Operating profit before tax,420,DOLLARS(millions)
2016,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,966,DOLLARS(millions)
2016,S,Other Services,a_0,Operating profit before tax,190,DOLLARS(millions)
2016,S,Other Services,b_1-5,Operating profit before tax,264,DOLLARS(millions)
2016,S,Other Services,c_6-9,Operating profit before tax,97,DOLLARS(millions)
2016,S,Other Services,d_10-19,Operating profit before tax,104,DOLLARS(millions)
2016,S,Other Services,e_20-49,Operating profit before tax,2,DOLLARS(millions)
2016,S,Other Services,f_50-99,Operating profit before tax,18,DOLLARS(millions)
2016,S,Other Services,g_100-199,Operating profit before tax,16,DOLLARS(millions)
2016,S,Other Services,h_200+,Operating profit before tax,17,DOLLARS(millions)
2016,S,Other Services,i_Industry_Total,Operating profit before tax,708,DOLLARS(millions)
2016,all,All Industries,j_Grand_Total,Operating profit before tax,66186,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",a_0,Operating profit before tax,1801,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",b_1-5,Operating profit before tax,1610,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",c_6-9,Operating profit before tax,337,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",d_10-19,Operating profit before tax,293,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,225,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,135,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,46,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,103,DOLLARS(millions)
2017,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,4550,DOLLARS(millions)
2017,B,Mining,a_0,Operating profit before tax,-74,DOLLARS(millions)
2017,B,Mining,b_1-5,Operating profit before tax,27,DOLLARS(millions)
2017,B,Mining,c_6-9,Operating profit before tax,0,DOLLARS(millions)
2017,B,Mining,d_10-19,Operating profit before tax,23,DOLLARS(millions)
2017,B,Mining,e_20-49,Operating profit before tax,132,DOLLARS(millions)
2017,B,Mining,f_50-99,Operating profit before tax,305,DOLLARS(millions)
2017,C,Manufacturing,a_0,Operating profit before tax,247,DOLLARS(millions)
2017,C,Manufacturing,b_1-5,Operating profit before tax,284,DOLLARS(millions)
2017,C,Manufacturing,c_6-9,Operating profit before tax,247,DOLLARS(millions)
2017,C,Manufacturing,d_10-19,Operating profit before tax,331,DOLLARS(millions)
2017,C,Manufacturing,e_20-49,Operating profit before tax,824,DOLLARS(millions)
2017,C,Manufacturing,f_50-99,Operating profit before tax,688,DOLLARS(millions)
2017,C,Manufacturing,g_100-199,Operating profit before tax,621,DOLLARS(millions)
2017,C,Manufacturing,h_200+,Operating profit before tax,4027,DOLLARS(millions)
2017,C,Manufacturing,i_Industry_Total,Operating profit before tax,7270,DOLLARS(millions)
2017,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,366,DOLLARS(millions)
2017,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,24,DOLLARS(millions)
2017,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,3,DOLLARS(millions)
2017,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,31,DOLLARS(millions)
2017,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,17,DOLLARS(millions)
2017,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,191,DOLLARS(millions)
2017,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,3078,DOLLARS(millions)
2017,E,Construction,a_0,Operating profit before tax,1610,DOLLARS(millions)
2017,E,Construction,b_1-5,Operating profit before tax,1095,DOLLARS(millions)
2017,E,Construction,c_6-9,Operating profit before tax,326,DOLLARS(millions)
2017,E,Construction,d_10-19,Operating profit before tax,457,DOLLARS(millions)
2017,E,Construction,e_20-49,Operating profit before tax,435,DOLLARS(millions)
2017,E,Construction,f_50-99,Operating profit before tax,212,DOLLARS(millions)
2017,E,Construction,g_100-199,Operating profit before tax,333,DOLLARS(millions)
2017,E,Construction,h_200+,Operating profit before tax,5,DOLLARS(millions)
2017,E,Construction,i_Industry_Total,Operating profit before tax,4473,DOLLARS(millions)
2017,F,Wholesale Trade,a_0,Operating profit before tax,503,DOLLARS(millions)
2017,F,Wholesale Trade,b_1-5,Operating profit before tax,540,DOLLARS(millions)
2017,F,Wholesale Trade,c_6-9,Operating profit before tax,327,DOLLARS(millions)
2017,F,Wholesale Trade,d_10-19,Operating profit before tax,540,DOLLARS(millions)
2017,F,Wholesale Trade,e_20-49,Operating profit before tax,667,DOLLARS(millions)
2017,F,Wholesale Trade,f_50-99,Operating profit before tax,503,DOLLARS(millions)
2017,F,Wholesale Trade,g_100-199,Operating profit before tax,281,DOLLARS(millions)
2017,F,Wholesale Trade,h_200+,Operating profit before tax,781,DOLLARS(millions)
2017,F,Wholesale Trade,i_Industry_Total,Operating profit before tax,4142,DOLLARS(millions)
2017,G,Retail Trade,a_0,Operating profit before tax,196,DOLLARS(millions)
2017,G,Retail Trade,b_1-5,Operating profit before tax,265,DOLLARS(millions)
2017,G,Retail Trade,c_6-9,Operating profit before tax,184,DOLLARS(millions)
2017,G,Retail Trade,d_10-19,Operating profit before tax,312,DOLLARS(millions)
2017,G,Retail Trade,e_20-49,Operating profit before tax,313,DOLLARS(millions)
2017,G,Retail Trade,f_50-99,Operating profit before tax,274,DOLLARS(millions)
2017,G,Retail Trade,g_100-199,Operating profit before tax,291,DOLLARS(millions)
2017,G,Retail Trade,h_200+,Operating profit before tax,1297,DOLLARS(millions)
2017,G,Retail Trade,i_Industry_Total,Operating profit before tax,3130,DOLLARS(millions)
